Anshan,Anyang,Baoding,Baoji,Baotou,Beihai,Beijing,Benxi,Binzhou,Cangzhou,Changchun,Changde,Changsha,Changzhi,Changzhou,Chengde,Chengdu,Chifeng,Chongqing,Dalian,Dandong,Danzhou,Daqing,Datong,Deyang,Dezhou,Dongfang,Dongguan,Dongying,Eerduosi,Enshi,Foshan,Fushun,Fuxin,Fuyang,Fuzhou,Guangzhou,Guilin,Guiyang,Haerbin,Haikou,Handan,Hangzhou,Hefei,Hengshui,Heyuan,Heze,Hohhot,Huaian,Huanggang,Huangshi,Huizhou,Huludao,Huzhou,Jiangmen,Jiaozuo,Jiaxing,Jiayuguan,Jieyang,Jilin,Jinan,Jinchang,Jingmen,Jingzhou,Jinhua,Jining,Jinzhong,Jinzhou,Jiujiang,Kaifeng,Kunming,Laiwu,Langfang,Lanzhou,Ledongxian,Lhasa,Lianyungang,Liaocheng,Liaoyang,Linfen,Linyi,Lishui,Liuzhou,Luoyang,Luzhou,Maanshan,Maoming,Meizhou,Mianyang,Mudanjiang,Nanchang,Nanchong,Nanjing,Nanning,Nantong,Ningbo,Panjin,Panzhihua,Pingdingshan,Qianjiang,Qingdao,Qingyuan,Qinhuangdao,Qionghai,Qiqihaer,Quanzhou,Qujing,Quzhou,Rizhao,Sanmenxia,Sanya,Shanghai,Shantou,Shanwei,Shaoguan,Shaoxing,Shennongjia,Shenyang,Shenzhen,Shijiazhuang,Shiyan,Shizuishan,Shuozhou,Suizhou,Suqian,Suzhou,Taian,Taiyuan,Taizhou,Tangshan,Tianjing,Tianmen,Tieling,Tongchuan,Weifang,Weihai,Weinan,Wenzhou,Wuhan,Wuhu,Wuxi,Wuzhishan,Xiamen,Xian,Xiangfan,Xiangtan,Xianning,Xiantao,Xianyang,Xiaogan,Xingtai,Xining,Xinzhou,Xuzhou,Yanan,Yancheng,Yangjiang,Yangquan,Yangzhou,Yantai,Yibin,Yichang,Yinchuan,Yingkou,Yueyang,Yuncheng,Yunfu,Yuxi,Zaozhuang,Zhangjiajie,Zhangjiakou,Zhanjiang,Zhaoqing,Zhengzhou,Zhenjiang,Zhongshan,Zhoushan,Zhuhai,Zhuzhou,Zibo,Zigong,Zunyi
138.5697059,146.8942857,79.20487374,74.868,50.66,54.49,124.02,119.042,67.68798639,77.44142857,61.31,59.37,67.12,70.99,53.84,59.49428571,69.06,101.98,72.93,94.23,127.16,125.22,119.41,113.6,259.58,94.07857143,694.8,261.964,94.235,197.93,32.07,83.69,82.61,88.42,69.06,98.11,151.1184615,NaN,75.405,91.21615385,95.20333333,81.25,77.9335,69.013,44.09166667,64.12,61.26,58.04222222,116.99,105.86,388.6175,193.9916667,159.58,70.649,58.69428571,116.682,83.61266667,100.69,186.3633333,80.2425,99.03428571,141.7983333,67.12,69.032,120.453125,68.675,67.12,109.245,108.03375,98.49,88.62333333,50.404,52.41090909,48.71,NaN,42.23666667,48.744,73.57285714,109.08,44.75666667,64.69,52.49230769,58.476,92.53875,54.692,160.27,170.038,140.8066667,135.296,121.502,110.388,161.96,162.3855556,152.46125,119.0333333,178.2005263,182.568,212.16,219.94,247.425,167.4636364,79.655,88.86625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.74181818,91.88090909,105.855,102.756,94.598125,101.98,83.13066667,152.544,87.45541667,94.51142857,86.57,135.3925,82.615,125.554,97.14166667,187.038,192.885,122.73,103.92,110.1207692,94.23,115.055,94.88,87.014,63.66285714,68.2425,133.28,188.85,126.5466667,88.14571429,92.3,109.675,96.88,805.04,100.3683333,128.76,128.13,110.118,101.9825,118.4942857,140.3766667,96.17,92.2975,104.4025,100.7233333,131.03,164.79,86.1,101.9058333,92.21333333,103.2733333,115.635,112.0183333,107.018,85.52,100.045,88.42,82.68857143,119.41,97.27857143,61.5,70.726,99.56125,122.122,122.9433333,95.52666667,84.55,75.48333333,61.15692308,111.7166667,138.5033333
168.3795238,124.72,90.68412172,78.742,30.02,67.66,127.16,99.268,69.20795238,67.24375,78.74,69.06,82.61,82.61,61.333,60.963,74.87,113.6,65.42,121.35,144.59,92.3,103.92,96.17,42.81,56.34285714,69.06,231.854,284.485,180.77,46.06,144.272,78.74,59.37,76.8,119.41,43.905,NaN,64.288,88.65384615,95.52666667,78.37857143,82.0352381,75.651,42,34.26833333,54.95571429,48.78111111,101.9825,100.04,92.04,92.35,111.665,136.2333333,50.285,94.578,77.22428571,122.9066667,56.29,131.53,104.3128571,44.47857143,71.96,63.73,121.9064286,76.8,65.18,77.04166667,115.54,83.988,56.71666667,37.34,44.69363636,36.57,50.93,32.22,31.34333333,54.185,63.25,50.38333333,38.44888889,52.57923077,60.44666667,43.48375,55.148,175.116,201.582,166.1425,149.09,135.666,131.862,189.7314286,185.21,165.04875,128.2066667,231.7031579,255.888,188.48,186.414,159.27,216.2772727,139.045,98.95375,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,98.21083333,114.2491667,123.2866667,123.8845455,135.3753333,121.35,99.24705882,95.235,98.88571429,95.784,84.55,91.33,80.68,117.574,98.60833333,128.528,171.1775,136.84,86.34857143,107.1433333,81.645,138.005,98.10666667,76.8,78.74142857,83.1,115.54,94.76272727,111.02,114.3971429,88.88333333,79.17,63.49285714,103.92,112.135,127.5816667,152.715,121.835,120.865,136.63,93.43666667,121.35,97.14,105.37,88.88666667,140.72,169.5333333,115.0725,88.97,83.26,95.396,106.8233333,98.94,103.92,87.455,102.4625,98.11,76.7475,94.23,69.67555556,53.072,68.835,84.12,109.73,92.2975,86.48833333,67.332,46.55714286,60.13769231,96.214,101.6016667
38.96029412,87.87,55.06860444,74.286,13.64,34.13166667,58.09571429,80.1625,46.70848299,66.26,61.31,44.84,48.09,63.25,56.889,60.76,70.99,92.3,52.96,42,78.74,39.97,42,36.72,22.09,64.28571429,94.23,79.38333333,54.18,55.5,44.43,46.766,54.18,48.09,38.75,74.87,50.73636364,NaN,74.72857143,56.88538462,69.656,82.1725,63.67380952,58.35142857,36.86333333,36.304,32.89166667,52.62111111,79.1775,74.98,75.34333333,48.454,119.41,71.858,43.87857143,74.02,62.51428571,86.49,62.28,29.18833333,59.072,36.72428571,27.075,49.51,68.8825,65.315,75.175,84.164,71.00375,92.71666667,69.98666667,51.014,67.79272727,50.28166667,86.49,44.51,38.164,59.264,100.6933333,63.77333333,60.48,51.73230769,65.53428571,33.08142857,56.196,153.84,176.406,92.24666667,45.092,72.422,32.674,60.08166667,69.1,71.85571429,57.08166667,64.69368421,66.568,61.84666667,44.11,43.94,61.27454545,37.96333333,54.12125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.295,81.47545455,92.2975,100.4145455,117.598125,117.48,74.68235294,67.73777778,68.64304348,88.814,92.295,107.792,96.17,61.518,71.00285714,45.746,59.63222222,61.615,67.27066667,70.12615385,85.52,78.2575,63.85333333,48.696,75.33,75.35,66.33125,86.49,87.78,97.83,97.59333333,72.045,43.2575,155.55,74.51666667,49.47666667,19.47,55.44333333,67.54333333,46.06,46.06,66.18,70.995,76.8,83.90666667,109.73,97.37333333,67.57,74.28333333,69.67666667,66.30333333,104.2416667,78.68,225.702,86.49,82.615,85.035,67.65,107.79,68.5875,55.85333333,76.8,75.14285714,88.425,72.3175,69.02666667,60.80666667,57.20285714,85.19666667,65.898,77.994
77.39411765,49.12,49.78587813,40.644,14.95,48.78666667,68.636,108.2725,47.49912245,63.59375,46.87,44.03,65.18,59.37,60.05777778,68.7,88.42,96.17,67.12,98.11,74.87,54.99,44.03,35.91,NaN,40.905,57.44,103.92,53.17,57.44,46.47,55.706,36.72,36.72,33.02,50.93,55.53666667,NaN,72.43428571,51.61923077,60.316,64.985,53.07625,58.729,70.342,35.965,68.22571429,60.115,58.95,61.91666667,69.834,175.9725,68.13,171.202,48.425,88.425,81.4025,76.8,119.415,42.67857143,54.31666667,29.32,66.415,41.464,63.60857143,24.53142857,25.414,83.0975,54.5125,116.704,88.78,48.784,57.423,53.62833333,70.99,52.94,39.172,52.06571429,109.73,62.31666667,69.92444444,43.79384615,54.965,34.925,43.554,143.162,79.744,64.80333333,75.77,54.99,39.254,120.06,82.18111111,83.83333333,56.13666667,66.65684211,82.994,103.3233333,74.79,86.485,82.842,84.74666667,55.58833333,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,55.77166667,46.17333333,62.28,53.64111111,77.77357143,55.5,46.775625,57.07,67.4152381,56.84,111.67,67.774,60.34,67.975,56.97428571,67.768,109.4688889,87.965,211.4,66.792,48.9,40.08,66.75333333,48.19,45.62571429,27.545,57.7,72.08181818,49.16666667,39.14,63.61,71.2075,40.14,105.86,62.24,62.2,72.93,76.116,129.395,82.75714286,70.025,439.9266667,NaN,127.16,204.38,100.04,103.92,54.0625,76.18,69.91,75.83333333,75.35,73.33333333,225.632,52.96,52.2,53.05,62.94111111,84.555,65.425,66.13714286,66.3,154.9877778,131.03,87.772,70.58666667,60.624,60.73428571,50.70857143,49.548,74.5075
42.09470588,63.71857143,36.71038279,40.1275,16.98333333,19.91166667,43.62714286,196.72,31.72255556,19.9475,29.22,29.22,26.84,30.17,23.96,83.08888889,115.54,107.79,37.78307692,39.97,50.12,34.92,42.81,39.97,26.84,26.06857143,155.55,63.108,33.82166667,164.63,55.5,84.55333333,40.78,48.09,37.94,50.12,48.982,NaN,69.202,51.14769231,76.80333333,63.33,45.00047619,36.543,40.35,27.35333333,69.35285714,64.33666667,40.905,31.97666667,36.465,47.08,54.226,49.94555556,55.674,91.522,52.88076923,70.99333333,74.865,40.3775,42.94285714,27.05714286,20.425,44.87333333,39.1025,37.06666667,36.81,61.272,51.71,66.30333333,76.35833333,56.608,62.57818182,55.044,111.67,39.96,40.548,46.37142857,175.3133333,30.645,90.70375,46.66307692,29.34857143,36.6125,37.246,115.735,117.6725,106.9375,67.38,59.37,36.66888889,69.12428571,81.94111111,42.905,42.246,95.42157895,62.524,54.57,46.455,60.96,97.21454545,66.15333333,74.545,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.84,56.39909091,104.885,84.362,83.518,88.42,63.13352941,62.164,65.6075,76.84,119.41,85.71,72.93,56.794,44.47714286,46.664,61.02888889,63.830625,64.2825,81.40571429,34.935,50.735,46.43,63.008,61.33142857,34.98,84.55333333,95.25727273,77.166,76.07625,90.36,76.53,46.75692308,90.36,72.774,73.982,78.74,66.556,74.8675,69.05666667,54.88333333,55.03666667,84.06625,75.225,65.41333333,70.99,153.2533333,67.68,53.92333333,73.665,85.52,87.77666667,85.26857143,73.316,84.55,90.3625,82.615,69.03777778,115.54,75.199,90.365,71.96,145.6444444,127.16,127.16,81.32333333,78.32333333,71.43428571,60.798,56.66,76.88166667
63.61125,63.08571429,48.25115242,63.5725,38.04333333,20.715,72.58571429,81.28,53.927,44.24,17.81,16.86,11.04,22.09,14.86,52.442,70.99,96.17,42.81,78.74,NaN,52.15,54.99,54.18,44.84,33.94833333,148.46,94.234,46.72,88.42,14.48,63.17666667,63.25,54.99,63.25,29.22,52.09666667,NaN,74.198,59.25846154,78.09666667,55.9725,58.66166667,42.953,22.536,39.91333333,43.29571429,38.0325,79.2225,62.84333333,78.03,70.318,65.3375,60.12,48.022,122.27,80.55571429,78.09333333,69.70333333,42.60625,48.65333333,31.73571429,18.04,49.96666667,51.69125,44.62,43.58,75.228,94.235,105.7225,45.4,25.066,33.55363636,28.02333333,48.09,23.19333333,22.56,27.59285714,42.13333333,23.35333333,32.11111111,33.22166667,25.07166667,29.67125,33.09,86.83166667,96.946,97.8825,80.026,80.485,48.314,111.2733333,86.72111111,52.545,44.09666667,83.95052632,83.23,73.14,53.052,45.4,99.09,67.3275,49.38125,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.345,72.00583333,77.2875,72.49444444,83.252,78.74,70.11866667,77.27555556,69.97428571,71.2775,57.63,83.58,61.31,56.396,47.97333333,244.272,78.65625,70.998125,76.805,78.87821429,46.06,60.22,53.15666667,60.052,37.36285714,35.4325,96.17,80.41909091,53.46,38.04625,53.75666667,53.19,30.45923077,121.35,105.06,60.3525,51.99,52.282,64.1475,75.32333333,58.25666667,56.355,105.86,94.72,82.875,101.98,146.87,58.295,69.57545455,51.31833333,59.65333333,71.405,58.96714286,56.794,36.72,34.94,38.61666667,40.65,56.12,58.87,40.07,46.32333333,46.62555556,52.958,48.754,37.11166667,33.704,31.10285714,33.55071429,62.41333333,86.078
123.8762069,52.55857143,70.595,54.545,29.93,37.94,58.7,103.2375,53.79928571,57.28625,38.75,34.92,61.31,48.09,42.617,56.546,80.68,100.04,49.98181818,38.75,90.36,72.93,63.25,63.25,52.96,44.57333333,82.61,141.144,64.24166667,90.36,51.74,62.11666667,54.99,42.81,42,16.86,57.776,NaN,78.58333333,86.89444444,55.95,59.57625,75.07368421,57.06888889,35.86,32.87166667,56.12,47.834,58.9725,49.31333333,62.69833333,211.88,73.53833333,71.228,52.99166667,106.244,87.64533333,91.00666667,72.27,50.8075,113.214,38.85,40.49,70.025,60.63866667,53.84714286,52.96,72.21142857,160.78125,136.9,57.784,52.378,54.83454545,46.71,88.42,29.08714286,37.31,59.53142857,94.23666667,39.91,58.055,48.05916667,36.895,44.605,49.205,124.52,157.02,148.1625,84.3075,305.316,107.964,88.06714286,141.8814286,157.375,53.476,126.6136842,140.306,133.7266667,124.85,153.18,123.6336364,73.6675,131.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,60.96333333,82.96454545,78.74,73.06125,58.66333333,52.96,74.59823529,62.605,74.33434783,64.42833333,43.4875,45.972,34.825,64.26,77.23571429,60.944,120.99,81.7925,75.382,73.18678571,90.25,63.5725,63.25,64.928,58.97,63.245,89.39,69.80909091,50.7575,46.06142857,54.98666667,51.81,78.395,171.69,90.79,121.35,115.54,127.16,145.77,146.53,129.74,71.84666667,79.75125,89.8775,70.735,109.73,134.45,117.265,71.24833333,50.06,67.12,65.87833333,58.60666667,71.666,30.17,30.17,36.36,39.64,60.605,50.208,74.87,42.906,50.0475,52.81,49.376,54.18,67.12,37.825,42.755,47.534,117.276
124.2463636,157.0914286,65.16459181,48.008,37.03333333,43.41833333,52.198,181.874,47.86996599,82.61,32.07,24.94,22.09,35.91,25.509,77.231,96.17,123.29,59.37,NaN,86.49,72.93,119.41,52.96,250.4,86.83,94.23,101.9825,121.9933333,103.92,45.25,65.96833333,40.78,30.17,36.72,14,76.52272727,NaN,99.25285714,78.29461538,72.005,79.27125,103.338,41.043,36.67333333,43.30166667,62.40571429,52.82777778,79.8325,64.57333333,70.315,177.515,91.46833333,57.053,54.15571429,93.58666667,68.36769231,57.83666667,167.655,54.84875,108.6428571,41.51428571,49.885,62.12,58.3775,62.75571429,59.375,70.71714286,171.51875,189.53,74.28,45.758,46.872,36.5175,74.87,28.52857143,36.4,53.46333333,125.87,43.62333333,66.50444444,35.39818182,28.975,38.85285714,51.288,154.6266667,183.8,199.645,192.87,147.406,93.593,169.0657143,174.191,154.5475,61.435,138.8126316,160.22,130.6483333,135.875,152.975,132.154,51.2025,110.422,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,93.50833333,91.94454545,90.3625,114.8345455,91.91066667,101.98,91.52333333,86.369,83.19875,97.13833333,60.705,99.70666667,52.96,58.558,70.34857143,82.73,137.4655556,107.79,104.6313333,110.5251852,88.425,84.55,75.92333333,78.16,56.76571429,57.16,100.045,129.0218182,112.31,77.578,96.17,75.3925,48.28153846,144.59,85.84833333,88.09666667,93.265,89.75,148.4033333,109.8557143,123.3233333,68.41333333,108.515,121.45,92.94333333,113.6,157.56,73.9575,87.77833333,65.425,65.91,75.83166667,73.47428571,280.078,87.455,101.4975,106.825,107.79,89.69,86.435,57.81571429,55.5,65.89,98.105,76.184,45.045,48.09,61.00166667,55.25461538,66.135,156.486
96.23777778,186.995,72.61504058,39.994,50.12333333,44.18333333,98.10714286,271.4,59.87315873,35.80625,34.92,37.94,52.15,54.99,72.51111111,92.821,125.22,155.55,50.33416667,46.87,90.36,90.36,80.68,84.55,330.22,73.86285714,786.92,102.465,97.866,117.48,42,105.835,33.97,23.99,23.99,16.86,315.3930769,NaN,94.51142857,100.4392308,79.15166667,94.9525,72.94470588,62.88888889,42.01833333,53.665,97.32333333,64.01555556,125.225,92.71333333,97.08,137.986,123.3866667,72.24333333,61.034,78.74,59.975,165.1233333,459.23,72.3,109.1685714,61.74333333,96.17,57.664,70.421875,110.8957143,115.345,90.502,119.59125,116.2275,99.00666667,54.045,74.86666667,69.9775,132.97,34.57714286,81.2,77.7725,120.7066667,34.405,73.76888889,43.90166667,38.05142857,50.8225,43.586,113.6025,125.2233333,95.205,135.34,74.478,83.706,116.0928571,138.1366667,131.035,72.39,158.6511765,175.992,143.62,154.51,132.97,132.214,88.52,109,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,80.08833333,92.82454545,116.0225,109.2009091,117.8786667,107.79,90.47470588,162.2311111,115.105,97.46,90.8475,112.048,106.825,73.172,90.422,183.296,133.3522222,93.6775,129.35,128.125,42.405,61.795,65.82666667,95.204,51.575,58.2675,76.2975,120.187,183.532,136.3385714,130.39,90.975,48.96357143,183.8,91.95833333,88.95166667,109.73,101.495,75.835,82.61428571,63.42333333,100.71,107.55,120.865,122.5533333,105.86,224.5366667,74.14,81.74916667,93.818,80.67166667,112.9583333,93.68142857,244.114,101.985,105.8533333,121.9933333,101.98,118.64,96.944,78.27166667,78.8375,93.37444444,99.075,107.79,122.9371429,93.46,110.118,92.58153846,101.208,164.2583333
81.57,152.5857143,52.37606052,60.314,23.03333333,27.475,110.3814286,177.34,48.26752381,46.04571429,54.18,39.97,86.49,52.15,41.991,72.93,90.36,92.3,69.06,70.99,100.04,142.65,100.04,96.17,151.51,78.74,199.95,98.1075,244.2733333,154.54,9.36,53.992,52.15,23.99,36.72,24.94,169.0738462,NaN,80.94,89.63538462,66.695,88.42166667,62.225,77.70444444,36.4675,25.76833333,85.76571429,34.41666667,117.4775,91.48333333,135.8566667,171.976,191.645,117.103,115.7933333,180.502,73.00666667,457.72,386.74,76.88875,111.365,80.84714286,120.385,55.778,69.27142857,126.6566667,144.005,68.39,77.535,120.258,75.835,28.898,34.07,33.9425,74.87,25.176,33.02,23.275,64.1,20.85333333,47.69375,29.93833333,26.94,16.08125,32.676,123.9266667,112.44,97.3075,121.738,100.43,86.936,162.9257143,104.5,93.75125,75.125,135.178125,146.894,91.09666667,114.128,87.455,124.177,155.6275,83.79625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,63.71,57.575,78.09333333,60.41125,62.89230769,74.87,60.260625,89.582,93.14869565,81.0675,76.4725,78.742,69.06,80.675,73.55,76.636,107.79,71.7175,63.23333333,56.55071429,26.84,33.97,33.58,37.749,41.31,59.94,53.4825,84.80818182,93.54666667,53.87857143,66.67,76.245,32.93923077,297.93,79.228,68.872,65.85,83.895,68.61,73.24166667,71.305,116.425,80.915,80.67666667,80.44666667,40.78,286.615,134.5166667,75.25,108.998,87.455,128.0025,104.24,286.34,64.43,96.17,68.14666667,70.54111111,121.738,113.6025,101.3366667,115.54,101.4975,96.17,109.342,86.488,84.164,77.74285714,60.54,58.9375,103.185
57.00735294,53.66571429,40.9056608,92.686,29.42,64.29333333,61.67571429,82.082,36.15797619,53.34,39.97,50.12,164.63,61.31,44.427,64.444,80.68,92.3,51.565,54.99,67.12,69.06,76.8,94.23,29.22,47.52333333,101.98,98.11,118.445,123.29,18.76,44.248,46.06,35.91,50.93,14.95,36.42357143,NaN,47.26222222,54.10615385,43.24666667,65.03375,48.50333333,58.264,29.93,37.162,47.73666667,35.57888889,103.92,107.79,90.39833333,93.825,115.805,47.061,36.50125,46.852,36.28714286,59.24666667,135.5533333,50.73625,92.79666667,65.10571429,208.475,29.206,42.086,31.99714286,41.76,35.84714286,125.63375,175.4366667,59.045,26.366,32.917,32.605,61.31,25.26,22.256,18.828,59.48333333,22.754,42.56875,23.2025,18.55285714,9.978571429,34.6025,92.5,85.712,98.8325,59.32,67.71,69.215,129.6157143,105.8177778,108.04875,43.96,94.85,101.0125,72.12166667,67.636,82.61,110.282,93.4575,79.75428571,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,62.48416667,42.82272727,63.89333333,44.42666667,58.69142857,61.31,47.41882353,55.09111111,54.75130435,50.605,41.3625,30.548,28.505,66.15,42.825,52.2925,90.012,60.261875,84.55,41.7,41.7,29.69333333,34.06666667,37.466,41.505,30.535,47.80941176,68.53,98.255,48.10666667,55.98666667,55.9775,23.495,178.75,64.4475,48.744,42.105,57.034,222.0475,104.1133333,73.83333333,51.075,37.8525,533.38,54.05666667,72.93,163.3766667,48.384,77.50916667,51.55333333,45.29166667,75.83666667,66.25571429,211.162,37.94,35.9425,36.9675,32.31888889,34.914,24.43333333,23.95333333,31.97,27.815,55.0825,35.96,55.5,40.78,45.87,50.72375,42.494,104.4825
34.036875,146.3657143,40.52285002,60.322,23.67,53.24,50.91166667,100.045,32.17705556,51.185,63.25,46.87,65.18,220.13,53.164,67.995,48.9,86.49,55.5,55.5,48.9,52.96,52.96,37.94,40.78,64.63428571,563.42,76.416,63.772,86.49,22.09,61.104,55.5,70.99,48.9,17.81,60.51785714,NaN,48.63777778,44.30461538,68.295,63.1775,61.92,57.191,38.7275,42.14333333,38.92142857,28.24555556,103.7175,97.71,95.56666667,68.776,62.99,48.229,37.495,42.0875,39.41733333,57.31666667,71.03,42.14714286,81.16142857,40.56,95.205,41.186,45.45166667,46.16714286,42.81,65.11833333,141.85375,128.46,41.205,41.04,44.658,38.4025,63.25,22.69166667,31.13666667,41.7275,46.73666667,27.86,31.56888889,25.54230769,31.87857143,49.69142857,42.32,75.366,42.36,43.48666667,91.522,49.688,38.40714286,108.1814286,68.885,52.135,33.092,62.01368421,66.582,62.05833333,48.92,49.915,72.77,75.30333333,47.5175,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,64.58666667,77.66555556,95.2,99.01818182,91.84923077,98.11,87.74533333,101.384,59.05565217,94.058,67.12,76.8,67.12,62.5775,54.76333333,53.535,79.927,57.773125,57.47357143,75.31321429,59.07,71.475,73.75,50.849,42.27428571,36.97333333,56.42529412,68.77636364,117.4766667,104.694,84.36666667,54.12,23.87769231,153.53,77.694,47.686,51.185,53.796,52.73666667,51.555,55.095,660.33,54.39375,82.61,57.36333333,48.9,94.41,234.8375,57.10916667,59.78333333,56.59,59.61333333,48.53571429,232.178,63.245,70.9925,66.47333333,57.63875,79.71,50.00857143,52.73571429,32.434,59.905,73.10333333,65.18,74.138,40.382,65.3725,70.26,88.916,110.5366667
56.53923077,97.27285714,61.85570707,88.038,45.97,36.065,203.484,142.655,41.40339286,51.91,21.13,28.27,32.07,39.97,27.76625,49.98625,57.44,80.68,78.55066667,63.25,101.98,44.84,48.9,59.37,74.87,50.93,103.92,110.504,108.9,174.72,22.56,92.94333333,54.99,30.17,46.06,48.9,52.02714286,NaN,87.77666667,98.1075,78.09666667,67.37375,73.98352941,55.551,37.845,25.34333333,47.83285714,36.22142857,79.2225,96.61666667,101.6583333,155.85,93.672,65.41,36.315,224.5766667,57.14928571,54.70333333,106.535,44.12,129.9,36.61142857,40.42,65.67333333,62.66133333,55.635,70.995,59.22142857,106.1975,166.276,66.08166667,81.062,73.706,77.2875,134.91,38.42166667,61.09666667,86.76,70.34666667,26.566,29.24555556,44.3825,38.08714286,76.00142857,50.148,153.905,92.298,82.61333333,91.136,66.952,57.448,91.57714286,80.789,61.06625,70.145,74.73631579,87.324,70.28333333,86.862,59.31,96.20090909,53.84,54.305,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,90.72166667,77.57818182,105.855,105.7972727,101.078,103.92,79.459375,75.1,79.24571429,102.7975,62.85,77.77,76.145,84.6975,74.33428571,61.084,125.606,79.1425,64.86357143,89.42041667,92.3,82.615,76.80333333,63.296,79.76571429,43.73333333,82.78823529,76.29818182,102.372,110.504,96.22333333,54.81,37.715,131.03,135.7433333,55.68333333,53.215,66.89,224.16,224.16,59.555,59.54,85.76285714,109.83,63.26666667,82.61,109.1333333,75.464,92.5925,67.22666667,94.235,83.268,91.19285714,249.028,69.06,72.93,99.39666667,80.16,74.82333333,45.892,33.295,66.96,58.88125,68.2425,62.54,50.09857143,57.87,44.005,65.775,79.902,97.55
90.82193548,146.2142857,57.98306764,92.94333333,20.97666667,19.3675,55.47857143,148.424,56.54928912,83.8775,35.91,21.13,59.37,48.9,54.955,59.297,78.74,86.49,76.2575,98.11,74.87,76.8,86.49,67.12,35.91,28.75428571,88.42,127.834,140.815,150.4,26.84,101.98,39.97,42,33.02,17.81,67.95416667,NaN,95.52333333,77.7725,62.2925,102.245,73.36736842,70.598,56.8,14.526,65.22428571,52.8075,158.4375,111.6633333,116.735,86.64,101.32,87.34888889,58.632,316.86,65.50153846,55.24333333,73.44,53.10428571,148.42625,59.37,102.95,45.3475,75.01266667,94.88333333,91.138,118.4557143,99.40125,88.26,71.21,62.13,78.89727273,83.405,150.4,45.27333333,54.5725,68.89142857,50.66,29.314,36.77,37.2,32.82714286,26.03625,47.712,151.5316667,170.488,105.2066667,86.102,75.778,65.42,139.4657143,96.947,93.50625,101.9833333,181.8672222,145.518,102.6266667,103.435,95.2,136.9345455,53.14333333,69.31625,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,101.7033333,76.15666667,91.00333333,101.4285714,98.470625,121.35,94.10466667,121.201,92.64695652,70.55571429,43.62333333,52.946,47.48,70.324,76.59857143,173.044,125.647,94.775,94.49133333,135.168,80.8,90.8475,88.42,105.469,63.67857143,54.0075,97.66235294,119.29,92.925,70.34833333,64.17,80.5925,38.58071429,206,97.41,82.228,95.205,105.854,86.0025,104.1942857,89.3925,61.885,82.87375,101.98,74.895,113.6,99.21666667,90.3875,99.48727273,86.264,86.49,89.198,92.3,97.722,55.5,63.51,72.93333333,61.31,83.90333333,44.28,37.06333333,93.78666667,69.79375,82.78666667,67.715,78.74,92.3,51.88333333,52.05142857,115.616,119.8533333
40.25206897,116.6457143,51.54341997,105.8533333,19.39,20.444,82.61428571,230.864,46.77483333,78.4975,82.61,20.18,29.22,80.68,28.19555556,59.926,74.87,80.68,56.04,76.8,96.17,92.3,90.36,80.68,18.76,39.01,82.61,74.87,49.67,121.35,16.86,107.7933333,101.98,127.16,96.17,117.48,44.09285714,NaN,67.464,91.74083333,87.46,130.54875,50.77631579,38.607,28.22,37.07166667,46.57142857,27.52166667,32.185,42.3,40.386,69.685,51.435,62.932,36.065,54.6425,71.69,46.6,65.306,32.52625,137.4257143,29.35142857,53.685,67.882,61.32066667,55.435,67.325,164.37,111.83,73.7625,76.992,17.14,26.86818182,43.65666667,39.97,26.05285714,24.652,17.74857143,43.03666667,21.295,19.18777778,23.50909091,17.12857143,15.3875,36.344,86.48666667,73.318,64.6875,77.9575,51.936,39.83,93.46571429,75.98222222,57.43875,42.92833333,54.80705882,67.172,86.17,61.582,76.805,68.62454545,48.185,48.3825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,83.9925,94.815,107.1466667,132.933,121.860625,132.97,94.20588235,122.1344444,77.47782609,104.325,136.84,132,86.485,70.364,53.48142857,137.135,81.29,89.198,91.22133333,103.0325,76.805,81.96666667,105.86,110.891,75.55857143,59.37,101.8341176,98.02,125.225,132.99375,102.06,55.935,29.60714286,80.68,104.45,59.66,70.025,69.882,57.82,82.39428571,56.2125,62.355,72.9425,100.3875,77.86333333,109.73,60.61666667,88.564,85.20833333,56.755,65.34,80.67666667,91.8125,94.234,96.17,90.36,109.73,80.92857143,57.06,51.59125,33.97,63.31333333,63.85222222,99.27,70.99333333,64.54,56.99666667,72.945,77.96111111,145.2825,144.404
